Layer,Name,GEOID,Population,ZIP,TRACT,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
Census tract,Tract 6302,17031630200,1825,60632,17031630200,0.020128224,0.027484144,0.016036655,0.020413317
Census tract,Tract 6303,17031630300,5483,60632,17031630300,0.051736991,0.050739958,0.049828179,0.05151732
Census tract,Tract 6304,17031630400,6379,60632,17031630400,0.06639829,0.029069767,0.037800687,0.06132413
Census tract,Tract 6305,17031630500,5913,60609,17031630500,0.000495516,0.005215742,0.002554641,0.001162205
Census tract,Tract 6305,17031630500,5913,60632,17031630500,0.064460017,0.028541226,0.02978236,0.059051307
Census tract,Tract 6308,17031630800,6781,60629,17031630800,0.04636485,0.036231884,0.041642568,0.045495141
Census tract,Tract 6308,17031630800,6781,60632,17031630800,0.004025645,0.00422833,0.009736541,0.004461467
Census tract,Tract 6309,17031630900,5167,60629,17031630900,0.038505887,0.02173913,0.024002313,0.036459154
Census tract,Tract 6309,17031630900,5167,60632,17031630900,0.00149098,0.004756871,0.0,0.001641483
Census tract,Tract 6401,17031640100,1532,60629,17031640100,0.015262775,0.013285024,0.019664546,0.015576569
Census tract,Tract 6403,17031640300,6655,60638,17031640300,0.104488766,0.046261431,0.116368286,0.100877899
Census tract,Tract 6404,17031640400,3559,60638,17031640400,0.058106404,0.059171598,0.069693095,0.058915915
Census tract,Tract 6405,17031640500,3902,60638,17031640500,0.074407959,0.037654653,0.170076726,0.077682023
Census tract,Tract 6406,17031640600,4206,60638,17031640600,0.078751927,0.054868209,0.225703325,0.086219394
Census tract,Tract 6407,17031640700,3385,60638,17031640700,0.050305946,0.027434104,0.036445013,0.047720683
Census tract,Tract 6408,17031640800,1737,60629,17031640800,0.019692924,0.008454106,0.011278195,0.018439716
Census tract,Tract 6408,17031640800,1737,60638,17031640800,4.6709e-05,0.00591716,0.001918159,0.000604059
Census tract,Tract 6501,17031650100,4389,60629,17031650100,0.036260469,0.040458937,0.02891845,0.035776202
Census tract,Tract 6502,17031650200,7098,60629,17031650200,0.061991747,0.086956522,0.05465587,0.062411348
Census tract,Tract 6503.01,17031650301,4919,60629,17031650301,0.049247481,0.088768116,0.020242915,0.04833202
Census tract,Tract 6503.02,17031650302,4213,60629,17031650302,0.032133754,0.032608696,0.010121457,0.030154978
Census tract,Tract 6504,17031650400,6648,60629,17031650400,0.051007404,0.023550725,0.019375361,0.046939848
Census tract,Tract 6505,17031650500,4619,60629,17031650500,0.055467897,0.081521739,0.01156738,0.052613607
Census tract,Tract 6505,17031650500,4619,60652,17031650500,0.034099224,0.284292035,0.107632094,0.051588091
Census tract,Tract 6603.01,17031660301,1398,60629,17031660301,0.01756888,0.039855072,0.033545402,0.019989493
Census tract,Tract 6603.02,17031660302,4999,60629,17031660302,0.046728972,0.049516908,0.093117409,0.05106383
Census tract,Tract 6604,17031660400,5804,60629,17031660400,0.042996723,0.060990338,0.027761712,0.042395587
Census tract,Tract 6605,17031660500,4454,60629,17031660500,0.040205122,0.03442029,0.038750723,0.039821382
Census tract,Tract 6606,17031660600,5626,60629,17031660600,0.068151475,0.100241546,0.142278774,0.076280536
Census tract,Tract 6606,17031660600,5626,60636,17031660600,0.0,0.001846722,0.002542912,0.000363769
Census tract,Tract 6607,17031660700,1477,60636,17031660700,0.048778725,0.048938135,0.026064844,0.046623014
Census tract,Tract 6608,17031660800,4867,60629,17031660800,0.056438888,0.020531401,0.094274147,0.058313633
Census tract,Tract 6608,17031660800,4867,60636,17031660800,0.000722648,0.013850416,0.003814367,0.001879471
Census tract,Tract 6609,17031660900,4593,60629,17031660900,0.045181454,0.053140097,0.091671486,0.04975046
Census tract,Tract 6609,17031660900,4593,60636,17031660900,0.001951149,0.022160665,0.003814367,0.003455802
Census tract,Tract 6610,17031661000,5434,60629,17031661000,0.042389853,0.027173913,0.051764025,0.042579459
Census tract,Tract 6610,17031661000,5434,60636,17031661000,0.044442839,0.061865189,0.022250477,0.043470353
Census tract,Tract 6611,17031661100,7115,60629,17031661100,0.056469232,0.015700483,0.04048583,0.053244024
Census tract,Tract 6701,17031670100,1001,60636,17031670100,0.041407718,0.01754386,0.046408137,0.040317691
Census tract,Tract 6702,17031670200,930,60636,17031670200,0.03598786,0.030470914,0.06993007,0.038862617
Census tract,Tract 6703,17031670300,1087,60636,17031670300,0.032880474,0.031394275,0.049586777,0.034376137
Census tract,Tract 6704,17031670400,1689,60636,17031670400,0.038806186,0.018467221,0.052765416,0.038801989
Census tract,Tract 6705,17031670500,922,60636,17031670500,0.026882497,0.024930748,0.048315321,0.028798351
Census tract,Tract 6706,17031670600,975,60636,17031670600,0.035048417,0.029547553,0.03941513,0.035103674
Census tract,Tract 6707,17031670700,1113,60636,17031670700,0.030278942,0.057248384,0.035600763,0.032557294
Census tract,Tract 6708,17031670800,1015,60636,17031670800,0.039673363,0.045244691,0.055944056,0.041590882
Census tract,Tract 6709,17031670900,1290,60636,17031670900,0.03418124,0.031394275,0.024157661,0.033042318
Census tract,Tract 6711,17031671100,754,60636,17031671100,0.09755745,0.082179132,0.033057851,0.090396508
Census tract,Tract 6712,17031671200,1019,60636,17031671200,0.027171557,0.025854109,0.035600763,0.027888929
Census tract,Tract 6713,17031671300,2012,60636,17031671300,0.055065761,0.024930748,0.069294342,0.05444404
Census tract,Tract 6714,17031671400,1147,60636,17031671400,0.039239775,0.016620499,0.032422123,0.037104402
Census tract,Tract 6715,17031671500,2281,60636,17031671500,0.070674953,0.060941828,0.073744437,0.070328604
Census tract,Tract 6716,17031671600,1643,60636,17031671600,0.061208267,0.052631579,0.076287349,0.062083182
Census tract,Tract 6718,17031671800,1367,60636,17031671800,0.034253505,0.025854109,0.015893198,0.031951012
Census tract,Tract 6719,17031671900,1125,60636,17031671900,0.027243821,0.021237304,0.011443102,0.025342549
Census tract,Tract 6720,17031672000,3533,60636,17031672000,0.087368117,0.043397969,0.024793388,0.078513399
Census tract,Tract 6805,17031680500,1235,60621,17031680500,0.034672137,0.012269939,0.025429116,0.032190416
Census tract,Tract 6805,17031680500,1235,60636,17031680500,0.001300766,0.007386888,0.0,0.001576331
Census tract,Tract 6806,17031680600,1171,60621,17031680600,0.031363727,0.047852761,0.036236491,0.032871972
Census tract,Tract 6806,17031680600,1171,60636,17031680600,0.004408151,0.006463527,0.011443102,0.005214017
Census tract,Tract 6809,17031680900,3302,60621,17031680900,0.186528155,0.153374233,0.111888112,0.172800671
Census tract,Tract 6810,17031681000,2793,60621,17031681000,0.087143519,0.093251534,0.081055308,0.086400336
Census tract,Tract 6810,17031681000,2793,60636,17031681000,0.003902298,0.0,0.005085823,0.003758943
Census tract,Tract 6811,17031681100,2595,60621,17031681100,0.084959968,0.077300613,0.08677686,0.084932369
Census tract,Tract 6811,17031681100,2595,60636,17031681100,0.001734355,0.006463527,0.001271456,0.002000728
Census tract,Tract 6812,17031681200,2472,60621,17031681200,0.075961093,0.111656442,0.101080737,0.081629443
Census tract,Tract 6813,17031681300,2418,60620,17031681300,0.003818441,0.001813237,0.006475486,0.004011242
Census tract,Tract 6813,17031681300,2418,60621,17031681300,0.067094554,0.065030675,0.09885569,0.072244941
Census tract,Tract 6814,17031681400,2407,60621,17031681400,0.071991001,0.03803681,0.025429116,0.062860438
Census tract,Tract 6814,17031681400,2407,60636,17031681400,0.000939442,0.00923361,0.004450095,0.001818843
Census tract,Tract 6903,17031690300,2443,60621,17031690300,0.058955866,0.047852761,0.068976478,0.060134214
Census tract,Tract 6904,17031690400,2939,60619,17031690400,0.000717562,0.013346044,0.00148002,0.001491951
Census tract,Tract 6904,17031690400,2939,60637,17031690400,0.062668745,0.066157761,0.068187579,0.064016287
Census tract,Tract 6905,17031690500,632,60619,17031690500,0.001091941,0.012392755,0.00197336,0.001806046
Census tract,Tract 6905,17031690500,632,60637,17031690500,0.016275621,0.008481764,0.015209125,0.015777866
Census tract,Tract 6909,17031690900,4273,60619,17031690900,0.059339219,0.057673975,0.051800691,0.058447847
Census tract,Tract 6910,17031691000,2256,60619,17031691000,0.035940474,0.04099142,0.026640355,0.035230991
Census tract,Tract 6911,17031691100,2811,60621,17031691100,0.091245947,0.079754601,0.120470439,0.095575128
Census tract,Tract 6912,17031691200,2735,60620,17031691200,0.042069263,0.100181324,0.057585569,0.04739815
Census tract,Tract 6913,17031691300,2452,60619,17031691300,0.033943781,0.041944709,0.020966946,0.033006151
Census tract,Tract 6914,17031691400,3160,60619,17031691400,0.04682869,0.083889418,0.018253577,0.045831697
Census tract,Tract 6915,17031691500,1968,60619,17031691500,0.067014008,0.190657769,0.033793784,0.070278759
Census tract,Tract 7001,17031700100,3605,60620,17031700100,3.3204e-05,0.031278332,0.000693802,0.001991978
Census tract,Tract 7001,17031700100,3605,60629,17031700100,0.0,0.000603865,0.0,2.6267e-05
Census tract,Tract 7001,17031700100,3605,60652,17031700100,0.077857456,0.088495575,0.127201566,0.080167098
Census tract,Tract 7002,17031700200,6521,60629,17031700200,0.0,0.010869565,0.000578369,0.000525348
Census tract,Tract 7002,17031700200,6521,60652,17031700200,0.130835651,0.059734513,0.097847358,0.125455872
Census tract,Tract 7003.01,17031700301,6530,60652,17031700301,0.123591395,0.068584071,0.056751468,0.118029308
Census tract,Tract 7003.02,17031700302,5836,60652,17031700302,0.130981999,0.055309735,0.105675147,0.125588489
Census tract,Tract 7004.01,17031700401,6337,60652,17031700401,0.164788526,0.206858407,0.189823875,0.16815861
Census tract,Tract 7004.02,17031700402,4484,60652,17031700402,0.092126445,0.10619469,0.021526419,0.090577548
Census tract,Tract 7005.01,17031700501,6594,60620,17031700501,0.008732609,0.033091568,0.002081406,0.00941414
Census tract,Tract 7005.01,17031700501,6594,60652,17031700501,0.166105664,0.115044248,0.195694716,0.164047477
Census tract,Tract 7005.02,17031700502,3449,60620,17031700502,0.0,0.000453309,0.0,2.7287e-05
Census tract,Tract 7005.02,17031700502,3449,60652,17031700502,0.07961364,0.015486726,0.097847358,0.076387507
Census tract,Tract 7101,17031710100,1250,60620,17031710100,0.018926188,0.023572076,0.02613321,0.020056212
Census tract,Tract 7102,17031710200,4335,60620,17031710200,0.065245542,0.029918404,0.077243293,0.064534614
Census tract,Tract 7103,17031710300,1544,60620,17031710300,0.02085201,0.02130553,0.038621647,0.02297596
Census tract,Tract 7104,17031710400,5608,60620,17031710400,0.067935053,0.045784225,0.083718779,0.068463994
Census tract,Tract 7105,17031710500,4336,60620,17031710500,0.057841086,0.063463282,0.134366327,0.067208776
Census tract,Tract 7106,17031710600,1719,60620,17031710600,0.025301325,0.02674524,0.054116559,0.028788168
Census tract,Tract 7107,17031710700,3192,60620,17031710700,0.050303815,0.043517679,0.078862165,0.053264933
Census tract,Tract 7108,17031710800,4694,60620,17031710800,0.059401667,0.046237534,0.072386679,0.060141349
Census tract,Tract 7109,17031710900,1972,60620,17031710900,0.028887339,0.034451496,0.020120259,0.028187846
Census tract,Tract 7110,17031711000,3301,60620,17031711000,0.041903244,0.038984587,0.040240518,0.041531367
Census tract,Tract 7111,17031711100,2351,60620,17031711100,0.115682173,0.179963735,0.0339963,0.109913499
Census tract,Tract 7112,17031711200,4949,60620,17031711200,0.064946708,0.038531278,0.043709528,0.06085082
Census tract,Tract 7113,17031711300,1583,60620,17031711300,0.021350068,0.030371714,0.018732655,0.021584304
Census tract,Tract 7114,17031711400,2572,60620,17031711400,0.029750639,0.038531278,0.01827012,0.028924605
Census tract,Tract 7115,17031711500,2503,60620,17031711500,0.028920543,0.004533092,0.005550416,0.024695064
Census tract,Tract 7201,17031720100,3381,60620,17031720100,0.000298835,0.000453309,0.0,0.000272874
Census tract,Tract 7201,17031720100,3381,60643,17031720100,0.056998692,0.091321611,0.017123288,0.057571399
Census tract,Tract 7202,17031720200,3791,60643,17031720200,0.076013829,0.057855927,0.094178082,0.075570166
Census tract,Tract 7203,17031720300,3929,60643,17031720300,0.063165763,0.094157686,0.025684932,0.063612081
Census tract,Tract 7204,17031720400,1935,60643,17031720400,0.000327042,0.023823029,0.004280822,0.002219026
Census tract,Tract 7204,17031720400,1935,60655,17031720400,0.064757827,0.014563107,0.0,0.060868119
Census tract,Tract 7205,17031720500,1909,60643,17031720500,9.344e-05,0.044809983,0.005136986,0.003575098
Census tract,Tract 7205,17031720500,1909,60655,17031720500,0.072339666,0.031553398,0.104218362,0.072010644
Census tract,Tract 7206,17031720600,1768,60643,17031720600,0.029620632,0.047646058,0.030821918,0.030984179
Census tract,Tract 7207,17031720700,3078,60643,17031720700,0.070968043,0.036868973,0.217465753,0.075529073
Census tract,Tract 7301,17031730100,2703,60620,17031730100,0.031543646,0.00543971,0.000693802,0.026332306
Census tract,Tract 7301,17031730100,2703,60628,17031730100,0.000685565,0.004206731,0.0,0.000817142
Census tract,Tract 7302.01,17031730201,5262,60620,17031730201,0.080419697,0.047144152,0.126965772,0.083908642
Census tract,Tract 7302.01,17031730201,5262,60643,17031730201,0.001261446,0.017016449,0.003424658,0.002506678
Census tract,Tract 7302.02,17031730202,3098,60620,17031730202,0.035063253,0.014505893,0.016188714,0.031598767
Census tract,Tract 7302.02,17031730202,3098,60643,17031730202,0.001448327,0.003970505,0.01369863,0.002219026
Census tract,Tract 7303,17031730300,1103,60620,17031730300,0.014178039,0.019038985,0.009019426,0.013861981
Census tract,Tract 7304,17031730400,4141,60628,17031730400,0.000582731,0.004206731,0.002721088,0.000907935
Census tract,Tract 7304,17031730400,4141,60643,17031730400,0.06241824,0.023255814,0.032534247,0.058146702
Census tract,Tract 7305,17031730500,4233,60628,17031730500,0.055805025,0.0390625,0.010884354,0.051964167
Census tract,Tract 7306,17031730600,3758,60628,17031730600,0.000137113,0.012019231,0.0,0.000726348
Census tract,Tract 7306,17031730600,3758,60643,17031730600,0.073771258,0.090187181,0.023116438,0.072529279
Census tract,Tract 7307,17031730700,2444,60628,17031730700,0.0,0.001802885,0.0,9.0794e-05
Census tract,Tract 7307,17031730700,2444,60643,17031730700,0.039805644,0.014180374,0.011130137,0.036572837
Census tract,Tract 7401,17031740100,3136,60655,17031740100,0.113549193,0.269417476,0.121588089,0.11915849
Census tract,Tract 7402,17031740200,6640,60655,17031740200,0.213807867,0.155339806,0.091811414,0.207716614
Census tract,Tract 7403,17031740300,4949,60655,17031740300,0.164570511,0.22815534,0.196029777,0.167803093
Census tract,Tract 7404,17031740400,4465,60655,17031740400,0.177415039,0.160194175,0.163771712,0.17636787
Census tract,Tract 7501,17031750100,3743,60628,17031750100,3.4278e-05,0.004807692,0.0,0.000272381
Census tract,Tract 7501,17031750100,3743,60643,17031750100,0.072977014,0.019285309,0.029965753,0.067022807
Census tract,Tract 7502,17031750200,2903,60643,17031750200,0.066716502,0.049347703,0.180650685,0.070926649
Census tract,Tract 7503,17031750300,2526,60643,17031750300,0.000934405,0.027793534,0.015410959,0.003575098
Census tract,Tract 7503,17031750300,2526,60655,17031750300,0.085808581,0.089805825,0.23573201,0.090969566
Census tract,Tract 7504,17031750400,3096,60406,17031750400,0.000952562,0.002150538,0.002177463,0.001206182
Census tract,Tract 7504,17031750400,3096,60643,17031750400,0.002055691,0.047078843,0.016267123,0.005999589
Census tract,Tract 7504,17031750400,3096,60655,17031750400,0.105967353,0.048543689,0.086848635,0.103359388
Census tract,Tract 7505,17031750500,5376,60643,17031750500,0.183376939,0.244469654,0.181506849,0.18771317
Census tract,Tract 7506,17031750600,3406,60628,17031750600,0.000171391,0.016826923,0.005895692,0.001392168
Census tract,Tract 7506,17031750600,3406,60643,17031750600,0.065688656,0.027226319,0.037671233,0.061557428
Census tract,Tract 7608.01,17031760801,4520,60068,17031760801,0.0,0.010209565,0.001644737,0.001092328
Census tract,Tract 7608.01,17031760801,4520,60631,17031760801,0.023651989,0.2760181,0.087127159,0.053162179
Census tract,Tract 7608.01,17031760801,4520,60656,17031760801,0.157728208,0.111531191,0.226181818,0.162518906
Census tract,Tract 7608.02,17031760802,2553,60634,17031760802,0.001857631,0.001612903,0.001458257,0.001808433
Census tract,Tract 7608.02,17031760802,2553,60656,17031760802,0.088672678,0.081285444,0.034181818,0.083253128
Census tract,Tract 7608.03,17031760803,5788,60656,17031760803,0.248378421,0.13610586,0.486545455,0.266808745
Census tract,Tract 7608.03,17031760803,5788,60706,17031760803,0.000611933,0.001287001,0.0,0.000608643
Census tract,Tract 7706.02,17031770602,5198,60018,17031770602,0.153728386,0.227542373,0.250280584,0.171856496
Census tract,Tract 7706.02,17031770602,5198,60666,17031770602,0.001436782,0.0,0.125,0.003322259
Census tract,Tract 7707,17031770700,2301,60018,17031770700,0.118786023,0.340677966,0.381593715,0.171577847
Census tract,Tract 7707,17031770700,2301,60656,17031770700,0.0,0.017013233,0.0,0.000618727
Census tract,Tract 7709.02,17031770902,3309,60656,17031770902,0.014317355,0.0,0.003636364,0.01278702
Census tract,Tract 7709.02,17031770902,3309,60706,17031770902,0.155328914,0.122265122,0.150163221,0.152682375
Census tract,Tract 8104,17031810400,5481,60068,17031810400,0.095367847,0.109618485,0.073190789,0.095344603
Census tract,Tract 8104,17031810400,5481,60631,17031810400,0.017339722,0.004524887,0.003139717,0.01496556
Census tract,Tract 8104,17031810400,5481,60656,17031810400,0.016690397,0.0,0.0,0.014505706
Census tract,Tract 8233.04,17031823304,6064,60655,17031823304,0.001783962,0.002427184,0.0,0.001746217
Census tract,Tract 8233.04,17031823304,6064,60803,17031823304,0.276063997,0.142857143,0.307194826,0.267143458
Census tract,Tract 8305,17031830500,3901,60623,17031830500,0.04041349,0.044585987,0.010401891,0.036130199
Census tract,Tract 8305,17031830500,3901,60632,17031830500,4.9699e-05,0.019027484,0.002863688,0.001767751
Census tract,Tract 8306,17031830600,4733,60626,17031830600,0.084165587,0.160845588,0.120800672,0.094179771
Census tract,Tract 8306,17031830600,4733,60660,17031830600,0.00035703,0.023255814,0.000456517,0.001174015
Census tract,Tract 8307,17031830700,3814,60613,17031830700,0.030857035,0.011681056,0.021620142,0.028300053
Census tract,Tract 8307,17031830700,3814,60640,17031830700,0.02938281,0.157217531,0.047692572,0.038242474
Census tract,Tract 8308,17031830800,2522,60613,17031830800,0.001442504,0.01523616,0.005747126,0.002866443
Census tract,Tract 8308,17031830800,2522,60625,17031830800,0.005823653,0.014078111,0.008492273,0.006705388
Census tract,Tract 8308,17031830800,2522,60640,17031830800,0.031503218,0.05548854,0.053525476,0.035425925
Census tract,Tract 8309,17031830900,2993,60618,17031830900,0.011300365,0.002594034,0.004791239,0.009870668
Census tract,Tract 8309,17031830900,2993,60647,17031830900,0.024786258,0.068376068,0.033453237,0.028821296
Census tract,Tract 8310,17031831000,2177,60622,17031831000,0.024983814,0.006089604,0.022625929,0.023316287
Census tract,Tract 8310,17031831000,2177,60647,17031831000,0.017700735,0.028376068,0.015707434,0.017995637
Census tract,Tract 8311,17031831100,8537,60618,17031831100,0.065278806,0.05771725,0.052190281,0.063079736
Census tract,Tract 8311,17031831100,8537,60641,17031831100,0.003035728,0.023299161,0.010268562,0.00507046
Census tract,Tract 8312,17031831200,4704,60639,17031831200,0.044865965,0.038203042,0.053376654,0.045456049
Census tract,Tract 8312,17031831200,4704,60647,17031831200,0.005412189,0.005128205,0.002997602,0.00498869
Census tract,Tract 8313,17031831300,995,60639,17031831300,0.004677147,0.017332862,0.004873521,0.005888775
Census tract,Tract 8313,17031831300,995,60651,17031831300,0.012316463,0.029431001,0.012820513,0.013494199
Census tract,Tract 8314,17031831400,3026,60644,17031831400,0.055849701,0.236518448,0.055872292,0.064154388
Census tract,Tract 8315,17031831500,3656,60634,17031831500,0.028496062,0.009139785,0.027342326,0.027253403
Census tract,Tract 8315,17031831500,3656,60639,17031831500,0.002858256,0.000707464,0.000464145,0.00231581
Census tract,Tract 8315,17031831500,3656,60707,17031831500,0.028351273,0.061013444,0.05,0.032401024
Census tract,Tract 8316,17031831600,8039,60707,17031831600,0.145167931,0.184074457,0.154700855,0.148118968
Census tract,Tract 8317,17031831700,2459,60630,17031831700,0.0,0.000596303,0.0,3.8619e-05
Census tract,Tract 8317,17031831700,2459,60641,17031831700,0.034249241,0.051724138,0.036729858,0.035690768
Census tract,Tract 8318,17031831800,6493,60625,17031831800,0.069580515,0.074477748,0.075038285,0.070760731
Census tract,Tract 8318,17031831800,6493,60630,17031831800,0.000142525,0.000596303,0.0,0.000154476
Census tract,Tract 8319,17031831900,3228,60613,17031831900,0.004045282,0.001523616,0.007389163,0.004518292
Census tract,Tract 8319,17031831900,3228,60657,17031831900,0.031460378,0.043569188,0.050723485,0.034314803
Census tract,Tract 8320,17031832000,1621,60613,17031832000,0.007902411,0.013204672,0.007936508,0.008162075
Census tract,Tract 8320,17031832000,1621,60657,17031832000,0.021208254,0.021958871,0.041660041,0.023602871
Census tract,Tract 8321,17031832100,3602,60613,17031832100,0.067797673,0.058913154,0.070470717,0.067847253
Census tract,Tract 8322,17031832200,3180,60647,17031832200,0.045049285,0.054700855,0.071702638,0.050109064
Census tract,Tract 8323,17031832300,1938,60614,17031832300,0.012638157,0.042447419,0.02268431,0.015296181
Census tract,Tract 8323,17031832300,1938,60622,17031832300,0.013215523,0.014789039,0.01073493,0.012886077
Census tract,Tract 8323,17031832300,1938,60642,17031832300,0.0,0.041022592,0.002536462,0.004540094
Census tract,Tract 8323,17031832300,1938,60647,17031832300,0.000104583,0.002393162,0.000239808,0.000262563
Census tract,Tract 8324,17031832400,3129,60647,17031832400,0.048029911,0.027692308,0.040407674,0.045544514
Census tract,Tract 8325,17031832500,3390,60614,17031832500,0.040549363,0.100573614,0.046227874,0.044251754
Census tract,Tract 8326,17031832600,3918,60614,17031832600,0.047801147,0.099426386,0.068224781,0.052747467
Census tract,Tract 8326,17031832600,3918,60642,17031832600,8.2481e-05,0.038644471,0.002853519,0.00442217
Census tract,Tract 8329,17031832900,2082,60607,17031832900,0.050878057,0.026364194,0.123619371,0.054697635
Census tract,Tract 8330,17031833000,4480,60607,17031833000,0.203621642,0.414776211,0.241291419,0.236158192
Census tract,Tract 8330,17031833000,4480,60612,17031833000,0.003680756,0.0,0.004591368,0.003502014
Census tract,Tract 8330,17031833000,4480,60642,17031833000,0.0,0.006539834,0.000317058,0.000707547
Census tract,Tract 8330,17031833000,4480,60661,17031833000,0.001555059,0.003638569,0.037815126,0.003222169
Census tract,Tract 8331,17031833100,7436,60607,17031833100,0.350292686,0.204169221,0.199235344,0.315463486
Census tract,Tract 8333,17031833300,2728,60607,17031833300,0.080091909,0.029123237,0.15675446,0.080686336
Census tract,Tract 8333,17031833300,2728,60608,17031833300,0.0,0.001037703,0.0003885,0.000150616
Census tract,Tract 8339,17031833900,2650,60617,17031833900,0.024790748,0.050890585,0.071560197,0.030364428
Census tract,Tract 8340,17031834000,3104,60620,17031834000,0.042899359,0.009519492,0.003931545,0.036292193
Census tract,Tract 8340,17031834000,3104,60628,17031834000,0.003187879,0.011418269,0.001360544,0.003480419
Census tract,Tract 8342,17031834200,4914,60619,17031834200,0.010014663,0.010962822,0.010853478,0.010155739
Census tract,Tract 8342,17031834200,4914,60649,17031834200,0.054636794,0.081332301,0.070723389,0.058272053
Census tract,Tract 8343,17031834300,5980,60617,17031834300,0.000191681,0.032569975,0.002764128,0.002163021
Census tract,Tract 8343,17031834300,5980,60619,17031834300,0.091099117,0.038608198,0.043167242,0.08313048
Census tract,Tract 8344,17031834400,4437,60637,17031834400,0.073468456,0.025445293,0.08973384,0.075496239
Census tract,Tract 8345,17031834500,1105,60621,17031834500,0.007278502,0.036809816,0.018436109,0.010380623
Census tract,Tract 8345,17031834500,1105,60637,17031834500,0.021067042,0.013570823,0.033333333,0.023553696
Census tract,Tract 8346,17031834600,1681,60621,17031834600,0.068616423,0.084662577,0.09726637,0.074027472
Census tract,Tract 8347,17031834700,1258,60621,17031834700,0.063984649,0.057668712,0.057533376,0.062650729
Census tract,Tract 8348,17031834800,1589,60621,17031834800,0.06358764,0.050306748,0.060076287,0.062441019
Census tract,Tract 8349,17031834900,1443,60636,17031834900,0.059979766,0.03601108,0.084551812,0.060749363
Census tract,Tract 8350,17031835000,5585,60629,17031835000,0.05619614,0.045289855,0.078947368,0.057788285
Census tract,Tract 8350,17031835000,5585,60636,17031835000,0.008671773,0.079409049,0.020979021,0.014490118
Census tract,Tract 8351,17031835100,5047,60629,17031835100,0.034136424,0.027777778,0.020532099,0.032624113
Census tract,Tract 8351,17031835100,5047,60632,17031835100,0.003131057,0.003171247,0.002290951,0.00307252
Census tract,Tract 8351,17031835100,5047,60636,17031835100,0.008238185,0.066481994,0.019071837,0.013095671
Census tract,Tract 8352,17031835200,1993,60632,17031835200,0.009244073,0.026955603,0.015463918,0.011111579
Census tract,Tract 8352,17031835200,1993,60638,17031835200,0.074875053,0.124798279,0.051150895,0.077118235
Census tract,Tract 8355,17031835500,1434,60609,17031835500,0.047272187,0.027975344,0.038603463,0.044512455
Census tract,Tract 8356,17031835600,896,60609,17031835600,0.020514345,0.040303461,0.017882487,0.021771975
Census tract,Tract 8357,17031835700,434,60609,17031835700,0.007234528,0.004267425,0.014476299,0.007980475
Census tract,Tract 8358,17031835800,1744,60615,17031835800,0.002318951,0.000909091,0.002492331,0.002299132
Census tract,Tract 8358,17031835800,1744,60653,17031835800,0.048478713,0.034675615,0.101181305,0.057025123
Census tract,Tract 8359,17031835900,3112,60609,17031835900,0.001139686,0.001896633,0.003406188,0.001510867
Census tract,Tract 8359,17031835900,3112,60653,17031835900,0.092233283,0.074944072,0.122239343,0.096725597
Census tract,Tract 8360,17031836000,2824,60653,17031836000,0.061863787,0.05033557,0.09373395,0.066905933
Census tract,Tract 8361,17031836100,1897,60609,17031836100,0.00158565,0.009009009,0.004257735,0.002556851
Census tract,Tract 8361,17031836100,1897,60615,17031836100,0.033377685,0.047272727,0.061733129,0.038380185
Census tract,Tract 8362,17031836200,1492,60615,17031836200,0.000456187,0.0,0.0,0.000367861
Census tract,Tract 8362,17031836200,1492,60637,17031836200,0.006388561,0.117896522,0.023574144,0.013939942
Census tract,Tract 8363,17031836300,1513,60615,17031836300,0.026078692,0.004545455,0.056940184,0.030287238
Census tract,Tract 8364,17031836400,3787,60653,17031836400,0.10477476,0.043624161,0.072162301,0.096725597
Census tract,Tract 8365,17031836500,1963,60653,17031836500,0.040942579,0.010067114,0.034668721,0.038637069
Census tract,Tract 8366,17031836600,2337,60622,17031836600,0.005903188,0.007829491,0.008257638,0.006443038
Census tract,Tract 8366,17031836600,2337,60624,17031836600,0.002413192,0.0,0.002051282,0.002206177
Census tract,Tract 8366,17031836600,2337,60651,17031836600,0.047168289,0.056899935,0.070649209,0.051412477
Census tract,Tract 8367,17031836700,2308,60612,17031836700,0.029262008,0.044352995,0.02318641,0.02954824
Census tract,Tract 8367,17031836700,2308,60622,17031836700,3.8085e-05,0.005654632,0.0,0.000404496
Census tract,Tract 8367,17031836700,2308,60624,17031836700,0.025874782,0.010657194,0.025384615,0.024919775
Census tract,Tract 8367,17031836700,2308,60651,17031836700,0.000376486,0.0117724,0.0,0.00105095
Census tract,Tract 8368,17031836800,2397,60612,17031836800,0.000429422,0.004572474,0.000229568,0.000787953
Census tract,Tract 8368,17031836800,2397,60624,17031836800,0.071390267,0.04973357,0.060769231,0.068090654
Census tract,Tract 8369,17031836900,1163,60612,17031836900,0.015397828,0.004115226,0.017676768,0.014752233
Census tract,Tract 8369,17031836900,1163,60624,17031836900,0.020244001,0.005328597,0.034102564,0.022111913
Census tract,Tract 8370,17031837000,1804,60612,17031837000,0.052021348,0.020118884,0.059458219,0.050385222
Census tract,Tract 8371,17031837100,1319,60612,17031837100,0.053493651,0.061728395,0.044536272,0.05257398
Census tract,Tract 8373,17031837300,2762,60612,17031837300,0.027053555,0.013260174,0.042470156,0.028672737
Census tract,Tract 8373,17031837300,2762,60624,17031837300,0.019707736,0.006216696,0.023076923,0.019604894
