ZIP,TRACT,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO,CDCOVC_2020,CDCOVCR_2020,CHADXHP_2020,CHADXHPR_2020,CDCOVD_2020,CDCOVDR_2020
60626,17031010702,0.087786842,0.201286765,0.091825308,0.092206813,3282,6493.4,471,931.9,154,304.7
60628,17031540102,0,0.021634615,0.002267574,0.001240845,3844,5982.5,791,1231.1,183,284.8
60628,17031490901,0.111781442,0.106370192,0.198185941,0.117274983,3844,5982.5,791,1231.1,183,284.8
60628,17031491400,0.046687005,0.144230769,0.173696145,0.060075056,3844,5982.5,791,1231.1,183,284.8
60628,17031490500,0.026805608,0.004206731,0.024943311,0.025543248,3844,5982.5,791,1231.1,183,284.8
60628,17031530503,0.054502451,0.038461538,0.017687075,0.051237819,3844,5982.5,791,1231.1,183,284.8
60628,17031490902,0.073458335,0.053485577,0.078911565,0.072816415,3844,5982.5,791,1231.1,183,284.8
60628,17031730700,0,0.001802885,0,9.08E-05,3844,5982.5,791,1231.1,183,284.8
60628,17031491100,0.054365338,0.086538462,0.017687075,0.053537921,3844,5982.5,791,1231.1,183,284.8
60628,17031834000,0.003187879,0.011418269,0.001360544,0.003480419,3844,5982.5,791,1231.1,183,284.8
60628,17031500200,0.030507661,0.029447115,0.029024943,0.030355305,3844,5982.5,791,1231.1,183,284.8
60628,17031730500,0.055805025,0.0390625,0.010884354,0.051964167,3844,5982.5,791,1231.1,183,284.8
60628,17031530600,0.043396291,0.021033654,0.071201814,0.044125658,3844,5982.5,791,1231.1,183,284.8
60628,17031730400,0.000582731,0.004206731,0.002721088,0.000907935,3844,5982.5,791,1231.1,183,284.8
60628,17031530300,0.000239948,0.006009615,0,0.000514497,3844,5982.5,791,1231.1,183,284.8
60628,17031490600,0.019949954,0.024038462,0.004988662,0.019157436,3844,5982.5,791,1231.1,183,284.8
60628,17031530100,0.029719261,0.055288462,0.062585034,0.033200169,3844,5982.5,791,1231.1,183,284.8
60628,17031530501,0.070990299,0.047475962,0.061678005,0.069184674,3844,5982.5,791,1231.1,183,284.8
60628,17031530400,0.000514174,0.008413462,0.001360544,0.000968464,3844,5982.5,791,1231.1,183,284.8
60628,17031530502,0.019538614,0.005408654,0.001814059,0.01764421,3844,5982.5,791,1231.1,183,284.8
60628,17031491300,0.031844514,0.024639423,0.029931973,0.031354034,3844,5982.5,791,1231.1,183,284.8
60628,17031838800,0,0.000600962,0.000453515,6.05E-05,3844,5982.5,791,1231.1,183,284.8
60628,17031491200,0.027868234,0.032451923,0.025396825,0.027934144,3844,5982.5,791,1231.1,183,284.8
60628,17031491000,0.060741096,0.040865385,0.04399093,0.058622359,3844,5982.5,791,1231.1,183,284.8
60628,17031490700,0.03547801,0.010216346,0.004988662,0.032171176,3844,5982.5,791,1231.1,183,284.8
60628,17031750600,0.000171391,0.016826923,0.005895692,0.001392168,3844,5982.5,791,1231.1,183,284.8
60628,17031490800,0.052102972,0.039663462,0.043537415,0.050904909,3844,5982.5,791,1231.1,183,284.8
60628,17031730100,0.000685565,0.004206731,0,0.000817142,3844,5982.5,791,1231.1,183,284.8
60628,17031500300,0.028759469,0.026442308,0.026303855,0.028478906,3844,5982.5,791,1231.1,183,284.8
60628,17031530200,0.063072019,0.036057692,0.05260771,0.061013256,3844,5982.5,791,1231.1,183,284.8
60628,17031500100,0.057073321,0.042668269,0.005895692,0.052932631,3844,5982.5,791,1231.1,183,284.8
60628,17031730600,0.000137113,0.012019231,0,0.000726348,3844,5982.5,791,1231.1,183,284.8
60628,17031750100,3.43E-05,0.004807692,0,0.000272381,3844,5982.5,791,1231.1,183,284.8
60629,17031650500,0.055467897,0.081521739,0.01156738,0.052613607,14151,12861.2,1206,1096.1,224,203.6
60629,17031620400,0.034348829,0.020531401,0.013591671,0.031862359,14151,12861.2,1206,1096.1,224,203.6
60629,17031820901,0,0.008454106,0.001156738,0.000472813,14151,12861.2,1206,1096.1,224,203.6
60629,17031835100,0.034136424,0.027777778,0.020532099,0.032624113,14151,12861.2,1206,1096.1,224,203.6
60629,17031640100,0.015262775,0.013285024,0.019664546,0.015576569,14151,12861.2,1206,1096.1,224,203.6
60629,17031661100,0.056469232,0.015700483,0.04048583,0.053244024,14151,12861.2,1206,1096.1,224,203.6
60629,17031630800,0.04636485,0.036231884,0.041642568,0.045495141,14151,12861.2,1206,1096.1,224,203.6
60629,17031835000,0.05619614,0.045289855,0.078947368,0.057788285,14151,12861.2,1206,1096.1,224,203.6
60629,17031650301,0.049247481,0.088768116,0.020242915,0.04833202,14151,12861.2,1206,1096.1,224,203.6
60629,17031820902,0,0.010869565,0,0.000472813,14151,12861.2,1206,1096.1,224,203.6
60629,17031660800,0.056438888,0.020531401,0.094274147,0.058313633,14151,12861.2,1206,1096.1,224,203.6
60629,17031660400,0.042996723,0.060990338,0.027761712,0.042395587,14151,12861.2,1206,1096.1,224,203.6
60629,17031630900,0.038505887,0.02173913,0.024002313,0.036459154,14151,12861.2,1206,1096.1,224,203.6
60629,17031700200,0,0.010869565,0.000578369,0.000525348,14151,12861.2,1206,1096.1,224,203.6
60629,17031660301,0.01756888,0.039855072,0.033545402,0.019989493,14151,12861.2,1206,1096.1,224,203.6
60629,17031650200,0.061991747,0.086956522,0.05465587,0.062411348,14151,12861.2,1206,1096.1,224,203.6
60629,17031700100,0,0.000603865,0,2.63E-05,14151,12861.2,1206,1096.1,224,203.6
60629,17031660900,0.045181454,0.053140097,0.091671486,0.04975046,14151,12861.2,1206,1096.1,224,203.6
60629,17031650400,0.051007404,0.023550725,0.019375361,0.046939848,14151,12861.2,1206,1096.1,224,203.6
60629,17031660500,0.040205122,0.03442029,0.038750723,0.039821382,14151,12861.2,1206,1096.1,224,203.6
60629,17031650100,0.036260469,0.040458937,0.02891845,0.035776202,14151,12861.2,1206,1096.1,224,203.6
60629,17031640800,0.019692924,0.008454106,0.011278195,0.018439716,14151,12861.2,1206,1096.1,224,203.6
60629,17031660600,0.068151475,0.100241546,0.142278774,0.076280536,14151,12861.2,1206,1096.1,224,203.6
60629,17031650302,0.032133754,0.032608696,0.010121457,0.030154978,14151,12861.2,1206,1096.1,224,203.6
60629,17031660302,0.046728972,0.049516908,0.093117409,0.05106383,14151,12861.2,1206,1096.1,224,203.6
60629,17031661000,0.042389853,0.027173913,0.051764025,0.042579459,14151,12861.2,1206,1096.1,224,203.6
60629,17031620300,0.053252822,0.040458937,0.030075188,0.050591017,14151,12861.2,1206,1096.1,224,203.6
60630,17031100700,0.002945508,0.000596303,0,0.002432996,4099,7263.5,320,567,111,196.7
60630,17031150300,0.103852915,0.123434705,0.119318182,0.107013208,4099,7263.5,320,567,111,196.7
60630,17031110100,0.010071737,0.030411449,0.007260101,0.01104503,4099,7263.5,320,567,111,196.7
60630,17031110200,0.051356359,0.109123435,0.046401515,0.054491388,4099,7263.5,320,567,111,196.7
60630,17031150501,0.061190555,0.006559332,0.03219697,0.054105198,4099,7263.5,320,567,111,196.7
60630,17031110502,0.071832391,0.11627907,0.119318182,0.080520584,4099,7263.5,320,567,111,196.7
60630,17031110400,0.086179866,0.044722719,0.115214646,0.087047192,4099,7263.5,320,567,111,196.7
60630,17031140302,0.000997672,0.002385212,0.001893939,0.001197189,4099,7263.5,320,567,111,196.7
60630,17031140301,0.000807639,0.001192606,0.000315657,0.00077238,4099,7263.5,320,567,111,196.7
60630,17031100600,0.002707967,0.003577818,0,0.002432996,4099,7263.5,320,567,111,196.7
60630,17031831700,0,0.000596303,0,3.86E-05,4099,7263.5,320,567,111,196.7
60630,17031150401,0.076820752,0.062611807,0.079229798,0.076195258,4099,7263.5,320,567,111,196.7
60630,17031831800,0.000142525,0.000596303,0,0.000154476,4099,7263.5,320,567,111,196.7
60630,17031150502,0.000665115,0,0.001262626,0.000695142,4099,7263.5,320,567,111,196.7
60630,17031110501,0.079718751,0.036970781,0.05145202,0.073491929,4099,7263.5,320,567,111,196.7
60630,17031160100,0.042947408,0.059033989,0.066919192,0.046922067,4099,7263.5,320,567,111,196.7
60630,17031160200,0.023374032,0.025044723,0.026199495,0.023827914,4099,7263.5,320,567,111,196.7
60630,17031150200,0.045370326,0.050685748,0.045138889,0.045686259,4099,7263.5,320,567,111,196.7
60630,17031130200,0.018718229,0.017889088,0.005997475,0.01710821,4099,7263.5,320,567,111,196.7
60630,17031110300,0.093258587,0.02862254,0.037247475,0.082219819,4099,7263.5,320,567,111,196.7
60630,17031140500,0.058292555,0.061419201,0.091224747,0.062524137,4099,7263.5,320,567,111,196.7
60630,17031140400,0.107035964,0.124627311,0.108585859,0.108364872,4099,7263.5,320,567,111,196.7
60630,17031140601,0.000902656,0.026833631,0.004103535,0.002973662,4099,7263.5,320,567,111,196.7
60630,17031120400,0.06081049,0.066785927,0.040719697,0.058739476,4099,7263.5,320,567,111,196.7
60631,17031090300,0.040079093,0.10730446,0.033751962,0.046086412,2262,7660.3,224,758.6,82,277.7
60631,17031100400,0.095596623,0.078862314,0.032967033,0.088979336,2262,7660.3,224,758.6,82,277.7
60631,17031100200,0.258726899,0.265029089,0.262166405,0.259611772,2262,7660.3,224,758.6,82,277.7
60631,17031090200,0.22967526,0.166774402,0.4144427,0.238321853,2262,7660.3,224,758.6,82,277.7
60631,17031808100,0.000760514,0,0.002354788,0.000814026,2262,7660.3,224,758.6,82,277.7
60631,17031760801,0.023651989,0.2760181,0.087127159,0.053162179,2262,7660.3,224,758.6,82,277.7
60631,17031100300,0.208152711,0.031027796,0.099686028,0.182341891,2262,7660.3,224,758.6,82,277.7
60631,17031090100,0.109361929,0.062055591,0.059654631,0.100814026,2262,7660.3,224,758.6,82,277.7
60631,17031100500,0.016275002,0,0.003139717,0.013650595,2262,7660.3,224,758.6,82,277.7
60631,17031805502,0.000380257,0.008403361,0.001569859,0.001252348,2262,7660.3,224,758.6,82,277.7
60631,17031810400,0.017339722,0.004524887,0.003139717,0.01496556,2262,7660.3,224,758.6,82,277.7
60632,17031570500,0.033696138,0.028012685,0.067010309,0.035691738,11085,12336.3,869,967.1,181,201.4
60632,17031830500,4.97E-05,0.019027484,0.002863688,0.001767751,11085,12336.3,869,967.1,181,201.4
60632,17031560200,0,0.001585624,0.000572738,0.000168357,11085,12336.3,869,967.1,181,201.4
60632,17031980100,0,0,0.000572738,4.21E-05,11085,12336.3,869,967.1,181,201.4
60632,17031580200,0.03871577,0.02589852,0.029209622,0.036996507,11085,12336.3,869,967.1,181,201.4
60632,17031560400,0.024402366,0.016384778,0.005154639,0.022349425,11085,12336.3,869,967.1,181,201.4
60632,17031580501,0.06277024,0.04756871,0.057846506,0.061197862,11085,12336.3,869,967.1,181,201.4
60632,17031620100,0.058247602,0.024312896,0.02978236,0.053453428,11085,12336.3,869,967.1,181,201.4
60632,17031580100,0.04234382,0.040169133,0.063001145,0.043688707,11085,12336.3,869,967.1,181,201.4
60632,17031840300,0.004920233,0.003171247,0.011454754,0.005261164,11085,12336.3,869,967.1,181,201.4
60632,17031570200,0.027334626,0.094080338,0.028636884,0.032745486,11085,12336.3,869,967.1,181,201.4
60632,17031620200,0.034143432,0.043868922,0.062428408,0.036996507,11085,12336.3,869,967.1,181,201.4
60632,17031630800,0.004025645,0.00422833,0.009736541,0.004461467,11085,12336.3,869,967.1,181,201.4
60632,17031835100,0.003131057,0.003171247,0.002290951,0.00307252,11085,12336.3,869,967.1,181,201.4
60632,17031570300,0.069082054,0.065010571,0.066437572,0.068563492,11085,12336.3,869,967.1,181,201.4
60632,17031630200,0.020128224,0.027484144,0.016036655,0.020413317,11085,12336.3,869,967.1,181,201.4
60632,17031560100,0.013816411,0.016913319,0.021191294,0.014604992,11085,12336.3,869,967.1,181,201.4
60632,17031580600,0.057154217,0.033826638,0.054982818,0.055137001,11085,12336.3,869,967.1,181,201.4
60632,17031630300,0.051736991,0.050739958,0.049828179,0.05151732,11085,12336.3,869,967.1,181,201.4
60632,17031580700,0.052283684,0.00845666,0.027491409,0.046971674,11085,12336.3,869,967.1,181,201.4
60632,17031580300,0.02479996,0.020084567,0.025200458,0.024453891,11085,12336.3,869,967.1,181,201.4
60632,17031570400,0.022314994,0.03435518,0.047537228,0.02512732,11085,12336.3,869,967.1,181,201.4
60632,17031620300,0.006063317,0.00845666,0.013745704,0.006818469,11085,12336.3,869,967.1,181,201.4
60632,17031630500,0.064460017,0.028541226,0.02978236,0.059051307,11085,12336.3,869,967.1,181,201.4
60632,17031630900,0.00149098,0.004756871,0,0.001641483,11085,12336.3,869,967.1,181,201.4
60632,17031580800,0.017792356,0.012684989,0.023482245,0.01780378,11085,12336.3,869,967.1,181,201.4
60632,17031630400,0.06639829,0.029069767,0.037800687,0.06132413,11085,12336.3,869,967.1,181,201.4
60632,17031620400,0.003876547,0.00422833,0.005727377,0.004040574,11085,12336.3,869,967.1,181,201.4
60632,17031835200,0.009244073,0.026955603,0.015463918,0.011111579,11085,12336.3,869,967.1,181,201.4
60632,17031580400,0.053078873,0.054968288,0.064146621,0.054042679,11085,12336.3,869,967.1,181,201.4
60632,17031580502,0.046767059,0.073995772,0.049255441,0.049118229,11085,12336.3,869,967.1,181,201.4
60632,17031842800,0.06863476,0.11205074,0.064719359,0.071804369,11085,12336.3,869,967.1,181,201.4
60632,17031570100,0.017096566,0.035940803,0.016609393,0.018561387,11085,12336.3,869,967.1,181,201.4
60633,17031825700,0.301264852,0.344051447,0.427244582,0.310492139,1095,8629.5,56,441.3,13,102.5
60633,17031550100,0.490992718,0.366559486,0.458204334,0.482570062,1095,8629.5,56,441.3,13,102.5
60633,17031550200,0.205825987,0.147909968,0.074303406,0.195488722,1095,8629.5,56,441.3,13,102.5
60633,17031838800,0.001916443,0.1414791,0.040247678,0.011449077,1095,8629.5,56,441.3,13,102.5
60634,17031150502,0.05509734,0.044623656,0.093328472,0.057806402,7817,10411.3,621,827.1,123,163.8
60634,17031170600,0.035332144,0.009139785,0.01676996,0.032171071,7817,10411.3,621,827.1,123,163.8
60634,17031170700,0.042725516,0.01827957,0.036456435,0.040737333,7817,10411.3,621,827.1,123,163.8
60634,17031170100,0.042948432,0.05,0.026613197,0.041942955,7817,10411.3,621,827.1,123,163.8
60634,17031170300,0.096671125,0.109677419,0.060517681,0.094292332,7817,10411.3,621,827.1,123,163.8
60634,17031171000,0.097637093,0.103225806,0.095880423,0.097814017,7817,10411.3,621,827.1,123,163.8
60634,17031150300,0.000260068,0.005913978,0.001458257,0.000697992,7817,10411.3,621,827.1,123,163.8
60634,17031150600,0.050787636,0.086021505,0.052132701,0.052983914,7817,10411.3,621,827.1,123,163.8
60634,17031170200,0.046366473,0.043010753,0.03609187,0.045274279,7817,10411.3,621,827.1,123,163.8
60634,17031150402,0.04829841,0.052688172,0.056872038,0.049303595,7817,10411.3,621,827.1,123,163.8
60634,17031170500,0.074751077,0.027419355,0.083120671,0.072686316,7817,10411.3,621,827.1,123,163.8
60634,17031151200,0.045734879,0.05,0.046664236,0.046067451,7817,10411.3,621,827.1,123,163.8
60634,17031170400,0.056843513,0.05483871,0.040831207,0.055331705,7817,10411.3,621,827.1,123,163.8
60634,17031810600,0,0.000537634,0,3.17E-05,7817,10411.3,621,827.1,123,163.8
60634,17031150700,0.001448952,0.005913978,0.002916515,0.00184016,7817,10411.3,621,827.1,123,163.8
60634,17031190402,0.053499777,0.063978495,0.085308057,0.056886323,7817,10411.3,621,827.1,123,163.8
60634,17031150401,0.003938178,0.009139785,0.015311703,0.005234938,7817,10411.3,621,827.1,123,163.8
60634,17031180100,0.069289642,0.037634409,0.06963179,0.067451379,7817,10411.3,621,827.1,123,163.8
60634,17031170800,0.051307772,0.062903226,0.048487058,0.051746566,7817,10411.3,621,827.1,123,163.8
60634,17031190300,0.001300342,0.025806452,0.006197594,0.003172689,7817,10411.3,621,827.1,123,163.8
60634,17031831500,0.028496062,0.009139785,0.027342326,0.027253403,7817,10411.3,621,827.1,123,163.8
60634,17031150501,0.002637836,0.001075269,0.005468465,0.002791967,7817,10411.3,621,827.1,123,163.8
60634,17031151100,0.001040273,0.017204301,0.002916515,0.002157429,7817,10411.3,621,827.1,123,163.8
60634,17031170900,0.004272552,0.015591398,0.01676996,0.00602811,7817,10411.3,621,827.1,123,163.8
60634,17031171100,0.046292168,0.041397849,0.034998177,0.045020464,7817,10411.3,621,827.1,123,163.8
60634,17031810502,0,0.000537634,0,3.17E-05,7817,10411.3,621,827.1,123,163.8
60634,17031760802,0.001857631,0.001612903,0.001458257,0.001808433,7817,10411.3,621,827.1,123,163.8
60634,17031190401,0.041165106,0.052688172,0.036456435,0.041435325,7817,10411.3,621,827.1,123,163.8
60636,17031672000,0.087368117,0.043397969,0.024793388,0.078513399,2487,8283.4,495,1648.7,89,296.4
60636,17031671300,0.055065761,0.024930748,0.069294342,0.05444404,2487,8283.4,495,1648.7,89,296.4
60636,17031670500,0.026882497,0.024930748,0.048315321,0.028798351,2487,8283.4,495,1648.7,89,296.4
60636,17031671800,0.034253505,0.025854109,0.015893198,0.031951012,2487,8283.4,495,1648.7,89,296.4
60636,17031680600,0.004408151,0.006463527,0.011443102,0.005214017,2487,8283.4,495,1648.7,89,296.4
60636,17031835000,0.008671773,0.079409049,0.020979021,0.014490118,2487,8283.4,495,1648.7,89,296.4
60636,17031660800,0.000722648,0.013850416,0.003814367,0.001879471,2487,8283.4,495,1648.7,89,296.4
60636,17031671500,0.070674953,0.060941828,0.073744437,0.070328604,2487,8283.4,495,1648.7,89,296.4
60636,17031670400,0.038806186,0.018467221,0.052765416,0.038801989,2487,8283.4,495,1648.7,89,296.4
60636,17031670200,0.03598786,0.030470914,0.06993007,0.038862617,2487,8283.4,495,1648.7,89,296.4
60636,17031671400,0.039239775,0.016620499,0.032422123,0.037104402,2487,8283.4,495,1648.7,89,296.4
60636,17031670800,0.039673363,0.045244691,0.055944056,0.041590882,2487,8283.4,495,1648.7,89,296.4
60636,17031681000,0.003902298,0,0.005085823,0.003758943,2487,8283.4,495,1648.7,89,296.4
60636,17031680500,0.001300766,0.007386888,0,0.001576331,2487,8283.4,495,1648.7,89,296.4
60636,17031670300,0.032880474,0.031394275,0.049586777,0.034376137,2487,8283.4,495,1648.7,89,296.4
60636,17031671900,0.027243821,0.021237304,0.011443102,0.025342549,2487,8283.4,495,1648.7,89,296.4
60636,17031670100,0.041407718,0.01754386,0.046408137,0.040317691,2487,8283.4,495,1648.7,89,296.4
60636,17031670900,0.03418124,0.031394275,0.024157661,0.033042318,2487,8283.4,495,1648.7,89,296.4
60636,17031660600,0,0.001846722,0.002542912,0.000363769,2487,8283.4,495,1648.7,89,296.4
60636,17031660900,0.001951149,0.022160665,0.003814367,0.003455802,2487,8283.4,495,1648.7,89,296.4
60636,17031681100,0.001734355,0.006463527,0.001271456,0.002000728,2487,8283.4,495,1648.7,89,296.4
60636,17031671200,0.027171557,0.025854109,0.035600763,0.027888929,2487,8283.4,495,1648.7,89,296.4
60636,17031661000,0.044442839,0.061865189,0.022250477,0.043470353,2487,8283.4,495,1648.7,89,296.4
60636,17031835100,0.008238185,0.066481994,0.019071837,0.013095671,2487,8283.4,495,1648.7,89,296.4
60636,17031660700,0.048778725,0.048938135,0.026064844,0.046623014,2487,8283.4,495,1648.7,89,296.4
60636,17031671600,0.061208267,0.052631579,0.076287349,0.062083182,2487,8283.4,495,1648.7,89,296.4
60636,17031681400,0.000939442,0.00923361,0.004450095,0.001818843,2487,8283.4,495,1648.7,89,296.4
60636,17031671100,0.09755745,0.082179132,0.033057851,0.090396508,2487,8283.4,495,1648.7,89,296.4
60636,17031670600,0.035048417,0.029547553,0.03941513,0.035103674,2487,8283.4,495,1648.7,89,296.4
60636,17031834900,0.059979766,0.03601108,0.084551812,0.060749363,2487,8283.4,495,1648.7,89,296.4
60636,17031670700,0.030278942,0.057248384,0.035600763,0.032557294,2487,8283.4,495,1648.7,89,296.4
60637,17031400500,0.042096057,0.016963528,0.060202788,0.045297744,2412,5099.4,410,866.8,53,112.1
60637,17031690400,0.062668745,0.066157761,0.068187579,0.064016287,2412,5099.4,410,866.8,53,112.1
60637,17031836200,0.006388561,0.117896522,0.023574144,0.013939942,2412,5099.4,410,866.8,53,112.1
60637,17031411200,0.030878047,0.034775233,0.028390368,0.030452977,2412,5099.4,410,866.8,53,112.1
60637,17031420700,0.06168004,0.094995759,0.066920152,0.063959735,2412,5099.4,410,866.8,53,112.1
60637,17031411100,0.039966536,0.021204411,0.029024081,0.036899847,2412,5099.4,410,866.8,53,112.1
60637,17031411000,0.097539643,0.043256997,0.032319392,0.081179664,2412,5099.4,410,866.8,53,112.1
60637,17031690500,0.016275621,0.008481764,0.015209125,0.015777866,2412,5099.4,410,866.8,53,112.1
60637,17031842500,0.034262463,0.032230704,0.024334601,0.031979868,2412,5099.4,410,866.8,53,112.1
60637,17031834500,0.021067042,0.013570823,0.033333333,0.023553696,2412,5099.4,410,866.8,53,112.1
60637,17031420800,0.043008708,0.049194232,0.06121673,0.047277046,2412,5099.4,410,866.8,53,112.1
60637,17031400800,0.058942085,0.05682782,0.052217997,0.057371487,2412,5099.4,410,866.8,53,112.1
60637,17031841800,0.007111077,0.003392706,0.004816223,0.006475146,2412,5099.4,410,866.8,53,112.1
60637,17031420500,0.085599118,0.099236641,0.051964512,0.07855002,2412,5099.4,410,866.8,53,112.1
60637,17031843900,0.027341522,0.022900763,0.02851711,0.027455748,2412,5099.4,410,866.8,53,112.1
60637,17031420300,0.03110621,0.014418999,0.038276299,0.032149522,2412,5099.4,410,866.8,53,112.1
60637,17031420200,0.03084002,0.029686175,0.033840304,0.031470904,2412,5099.4,410,866.8,53,112.1
60637,17031430300,0.044757957,0.019508058,0.062737643,0.047927388,2412,5099.4,410,866.8,53,112.1
60637,17031421200,0.028900635,0.050042409,0.018631179,0.02731437,2412,5099.4,410,866.8,53,112.1
60637,17031400300,0.002167548,0.002544529,0.002534854,0.00226206,2412,5099.4,410,866.8,53,112.1
60637,17031400400,0.034148382,0.04749788,0.05513308,0.03927501,2412,5099.4,410,866.8,53,112.1
60637,17031410800,0.011027874,0.000848176,0.000506971,0.008341345,2412,5099.4,410,866.8,53,112.1
60637,17031420400,0.035365251,0.03562341,0.028770596,0.033902618,2412,5099.4,410,866.8,53,112.1
60637,17031420100,0.030269613,0.020356234,0.024714829,0.028699881,2412,5099.4,410,866.8,53,112.1
60637,17031420600,0.04312279,0.072943172,0.064892269,0.04897359,2412,5099.4,410,866.8,53,112.1
60637,17031834400,0.073468456,0.025445293,0.08973384,0.075496239,2412,5099.4,410,866.8,53,112.1
60638,17031640300,0.104488766,0.046261431,0.116368286,0.100877899,6247,10647.9,532,906.8,104,177.3
60638,17031820902,0,0.020979021,0.007033248,0.002013531,6247,10647.9,532,906.8,104,177.3
60638,17031640800,4.67E-05,0.00591716,0.001918159,0.000604059,6247,10647.9,532,906.8,104,177.3
60638,17031820502,0.000794059,0.007530931,0,0.001248389,6247,10647.9,532,906.8,104,177.3
60638,17031560900,0.089541781,0.059171598,0.021099744,0.082957474,6247,10647.9,532,906.8,104,177.3
60638,17031561000,0.095940959,0.073695535,0.03516624,0.090447809,6247,10647.9,532,906.8,104,177.3
60638,17031640600,0.078751927,0.054868209,0.225703325,0.086219394,6247,10647.9,532,906.8,104,177.3
60638,17031820800,0.039189126,0.061861216,0.020460358,0.03970683,6247,10647.9,532,906.8,104,177.3
60638,17031640500,0.074407959,0.037654653,0.170076726,0.077682023,6247,10647.9,532,906.8,104,177.3
60638,17031560200,0.025503293,0.014523938,0.002557545,0.023236147,6247,10647.9,532,906.8,104,177.3
60638,17031560700,0.055117007,0.045723507,0.076086957,0.055734536,6247,10647.9,532,906.8,104,177.3
60638,17031820901,0.015741043,0.20387305,0.02685422,0.030525129,6247,10647.9,532,906.8,104,177.3
60638,17031640700,0.050305946,0.027434104,0.036445013,0.047720683,6247,10647.9,532,906.8,104,177.3
60638,17031640400,0.058106404,0.059171598,0.069693095,0.058915915,6247,10647.9,532,906.8,104,177.3
60638,17031980100,0,0.05056482,0.008951407,0.004349227,6247,10647.9,532,906.8,104,177.3
60638,17031560800,0.097856042,0.07584723,0.104219949,0.096609214,6247,10647.9,532,906.8,104,177.3
60638,17031561100,0.091503573,0.012372243,0.022378517,0.081225838,6247,10647.9,532,906.8,104,177.3
60638,17031835200,0.074875053,0.124798279,0.051150895,0.077118235,6247,10647.9,532,906.8,104,177.3
60638,17031560300,0.047830352,0.017751479,0.003836317,0.042807668,6247,10647.9,532,906.8,104,177.3
60639,17031831200,0.044865965,0.038203042,0.053376654,0.045456049,11728,13296.4,942,1068,207,234.7
60639,17031190300,0.001342514,0.012380615,0.001624507,0.002415059,11728,13296.4,942,1068,207,234.7
60639,17031190200,0.003637781,0.01131942,0.008586679,0.0050617,11728,13296.4,942,1068,207,234.7
60639,17031190100,4.33E-05,0.018394057,0.003249014,0.002216561,11728,13296.4,942,1068,207,234.7
60639,17031220902,0,0.001414927,0.000232072,0.000165415,11728,13296.4,942,1068,207,234.7
60639,17031190701,0.033303018,0.031128405,0.033882571,0.033182254,11728,13296.4,942,1068,207,234.7
60639,17031200300,0.018058984,0.029713477,0.022975168,0.019849803,11728,13296.4,942,1068,207,234.7
60639,17031250800,0.000779524,0.012380615,0.001856579,0.002018063,11728,13296.4,942,1068,207,234.7
60639,17031250500,0.002901563,0.001414927,0.002784869,0.002745889,11728,13296.4,942,1068,207,234.7
60639,17031190401,0.00407085,0.004598514,0.007658389,0.004631621,11728,13296.4,942,1068,207,234.7
60639,17031250700,0.00294487,0.025114963,0.005105593,0.005326364,11728,13296.4,942,1068,207,234.7
60639,17031191000,0.024814863,0.02829855,0.014852634,0.023720515,11728,13296.4,942,1068,207,234.7
60639,17031210400,0.005326751,0.007074637,0.000464145,0.004797036,11728,13296.4,942,1068,207,234.7
60639,17031200402,0.047161232,0.026883622,0.059874681,0.047077116,11728,13296.4,942,1068,207,234.7
60639,17031230600,0.002035425,0.021931376,0.004177303,0.004201542,11728,13296.4,942,1068,207,234.7
60639,17031191200,0.032869949,0.027591086,0.037131585,0.032983756,11728,13296.4,942,1068,207,234.7
60639,17031250600,0.001602356,0.015917934,0.002784869,0.003109802,11728,13296.4,942,1068,207,234.7
60639,17031831500,0.002858256,0.000707464,0.000464145,0.00231581,11728,13296.4,942,1068,207,234.7
60639,17031191301,0.051232082,0.042801556,0.041540961,0.049062097,11728,13296.4,942,1068,207,234.7
60639,17031250300,0.057598198,0.030067209,0.062891622,0.055777947,11728,13296.4,942,1068,207,234.7
60639,17031191302,0.050799013,0.058719491,0.047574843,0.05108016,11728,13296.4,942,1068,207,234.7
60639,17031200200,0.059850158,0.04350902,0.073102808,0.06021107,11728,13296.4,942,1068,207,234.7
60639,17031190601,0.043090382,0.03395826,0.034810861,0.04105601,11728,13296.4,942,1068,207,234.7
60639,17031831300,0.004677147,0.017332862,0.004873521,0.005888775,11728,13296.4,942,1068,207,234.7
60639,17031190800,0.072365857,0.056950831,0.076119749,0.071459291,11728,13296.4,942,1068,207,234.7
60639,17031220901,0.00056299,0.001414927,0.001392434,0.000760909,11728,13296.4,942,1068,207,234.7
60639,17031190900,0.026417219,0.015564202,0.018565793,0.024282926,11728,13296.4,942,1068,207,234.7
60639,17031200401,0.040405353,0.012026884,0.040380599,0.037747709,11728,13296.4,942,1068,207,234.7
60639,17031190702,0.046251786,0.021577644,0.052448364,0.044827472,11728,13296.4,942,1068,207,234.7
60639,17031191100,0.109696419,0.099752388,0.090740311,0.106064115,11728,13296.4,942,1068,207,234.7
60639,17031230400,0.000952752,0.002476123,0.002552796,0.00132332,11728,13296.4,942,1068,207,234.7
60639,17031190602,0.051015547,0.030067209,0.026456254,0.045555298,11728,13296.4,942,1068,207,234.7
60639,17031220702,0.000866138,0.017332862,0.001392434,0.002481225,11728,13296.4,942,1068,207,234.7
